movie_id;genre_id
tt0033836;20
tt0033848;6
tt0033848;7
tt0033848;9
tt0033848;24
tt0033849;9
tt0033849;17
tt0033850;3
tt0033850;6
tt0033850;20
tt0033851;6
tt0033851;16
tt0033852;6
tt0033852;20
tt0033853;9
tt0033856;6
tt0033856;24
tt0033858;9
tt0033858;20
tt0033867;6
tt0033867;9
tt0033868;6
tt0033870;7
tt0033870;12
tt0033870;17
tt0033870;20
tt0033871;6
tt0033871;7
tt0033871;9
tt0033871;20
tt0033873;9
tt0033873;20
tt0033873;24
tt0033873;25
tt0033874;6
tt0033874;20
tt0033879;9
tt0033879;14
tt0033879;21
tt0033879;24
tt0033883;3
tt0033883;6
tt0033883;20
tt0033889;9
tt0033890;6
tt0033890;7
tt0033890;9
tt0033891;6
tt0033891;9
tt0033891;20
tt0033900;9
tt0033900;15
tt0033900;20
tt0033902;9
tt0033907;6
tt0033910;6
tt0033910;20
tt0033912;6
tt0033912;20
tt0033916;7
tt0033916;9
tt0033916;14
tt0033916;24
tt0033918;6
tt0033918;16
tt0033918;20
tt0033922;6
tt0033922;20
tt0033923;6
tt0033923;7
tt0033923;9
tt0033926;6
tt0033926;7
tt0033926;17
tt0033926;20
tt0033928;3
tt0033928;6
tt0033928;7
tt0033928;17
tt0033928;24
tt0033932;6
tt0033932;20
tt0033941;9
tt0033941;25
tt0033942;6
tt0033942;16
tt0033942;20
tt0033944;26
tt0033945;6
tt0033945;16
tt0033948;6
tt0033949;6
tt0033949;20
tt0033949;22
tt0033950;6
tt0033950;9
tt0033950;16
tt0033955;7
tt0033955;9
tt0033955;17
tt0033958;6
tt0033958;7
tt0033958;9
tt0033958;17
tt0033963;1
tt0033963;6
tt0033963;20
tt0033966;7
tt0033966;9
tt0033966;17
tt0033966;20
tt0033966;24
tt0033968;6
tt0033968;20
tt0033973;5
tt0033973;25
tt0033980;5
tt0033980;9
tt0033986;6
tt0033986;20
tt0033987;7
tt0033987;9
tt0033987;12
tt0033987;20
tt0033989;1
tt0033989;3
tt0033989;26
tt0033994;6
tt0033996;1
tt0033996;9
tt0033996;20
tt0033996;26
tt0033998;7
tt0033998;9
tt0033998;12
tt0033998;24
tt0034000;9
tt0034000;20
tt0034000;25
tt0034010;3
tt0034011;7
tt0034011;9
tt0034011;17
tt0034012;9
tt0034012;20
tt0034013;9
tt0034023;9
tt0034027;3
tt0034027;9
tt0034027;24
tt0034027;25
tt0034030;1
tt0034030;3
tt0034030;26
tt0034033;6
tt0034033;15
tt0034055;6
tt0034055;16
tt0034055;20
tt0034064;6
tt0034064;9
tt0034065;5
tt0034065;9
tt0034065;13
tt0034065;20
tt0034065;25
tt0034076;6
tt0034078;9
tt0034078;24
tt0034091;4
tt0034091;6
tt0034091;10
tt0034092;9
tt0034092;20
tt0034092;25
tt0034093;1
tt0034093;9
tt0034093;20
tt0034094;9
tt0034094;20
tt0034104;26
tt0034105;26
tt0034106;26
tt0034110;6
tt0034110;9
tt0034110;20
tt0034110;23
tt0034113;1
tt0034113;9
tt0034113;26
tt0034115;6
tt0034115;15
tt0034116;3
tt0034116;6
tt0034116;16
tt0034116;20
tt0034117;3
tt0034117;6
tt0034117;7
tt0034117;9
tt0034120;26
tt0034145;7
tt0034145;9
tt0034145;17
tt0034146;7
tt0034146;9
tt0034146;17
tt0034162;3
tt0034162;9
tt0034166;1
tt0034166;3
tt0034166;26
tt0034167;5
tt0034167;9
tt0034167;13
tt0034167;20
tt0034167;25
tt0034172;6
tt0034172;7
tt0034172;17
tt0034173;9
tt0034173;17
tt0034173;20
tt0034173;24
tt0034175;7
tt0034175;9
tt0034175;12
tt0034175;17
tt0034175;20
tt0034178;6
tt0034182;3
tt0034182;9
tt0034182;20
tt0034182;26
tt0034183;26
tt0034184;9
tt0034185;6
tt0034185;9
tt0034185;17
tt0034191;9
tt0034191;20
tt0034193;6
tt0034197;1
tt0034197;3
tt0034197;9
tt0034198;6
tt0034198;20
tt0034199;6
tt0034199;7
tt0034199;9
tt0034199;17
tt0034203;11
tt0034203;16
tt0034203;20
tt0034203;25
tt0034204;6
tt0034204;17
tt0034208;9
tt0034208;25
tt0034223;1
tt0034223;3
tt0034223;7
tt0034223;17
tt0034224;6
tt0034224;14
tt0034232;1
tt0034232;3
tt0034232;6
tt0034232;9
tt0034232;20
tt0034233;26
tt0034236;6
tt0034236;15
tt0034236;20
tt0034240;3
tt0034240;6
tt0034240;9
tt0034240;20
tt0034241;6
tt0034241;16
tt0034241;20
tt0034242;9
tt0034242;25
tt0034243;16
tt0034244;1
tt0034244;7
tt0034244;9
tt0034244;15
tt0034244;17
tt0034244;20
tt0034246;9
tt0034248;12
tt0034248;17
tt0034248;24
tt0034249;16
tt0034249;20
tt0034251;7
tt0034251;9
tt0034251;17
tt0034251;24
tt0034253;6
tt0034253;15
tt0034253;20
tt0034262;6
tt0034262;7
tt0034264;3
tt0034264;6
tt0034264;20
tt0034266;1
tt0034266;3
tt0034266;20
tt0034268;6
tt0034268;9
tt0034268;20
tt0034269;1
tt0034269;20
tt0034269;26
tt0034272;9
tt0034272;13
tt0034272;20
tt0034272;25
tt0034273;6
tt0034273;16
tt0034274;6
tt0034277;5
tt0034277;9
tt0034277;20
tt0034277;25
tt0034277;26
tt0034278;5
tt0034278;9
tt0034280;6
tt0034280;16
tt0034280;20
tt0034281;3
tt0034281;6
tt0034281;7
tt0034281;9
tt0034281;20
tt0034281;25
tt0034282;6
tt0034286;3
tt0034286;6
tt0034296;6
tt0034296;15
tt0034297;6
tt0034297;9
tt0034298;9
tt0034299;6
tt0034299;20
tt0034303;6
tt0034303;11
tt0034303;17
tt0034303;20
tt0034318;6
tt0034318;16
tt0034328;6
tt0034328;20
tt0034333;9
tt0034337;3
tt0034337;9
tt0034337;20
tt0034337;25
tt0034339;6
tt0034339;9
tt0034340;6
tt0034340;20
tt0034342;7
tt0034342;9
tt0034342;20
tt0034370;9
tt0034370;20
tt0034374;9
tt0034378;6
tt0034379;6
tt0034379;16
tt0034379;20
tt0034384;13
tt0034384;26
tt0034386;6
tt0034386;9
tt0034386;20
tt0034389;6
tt0034389;17
tt0034391;26
tt0034392;1
tt0034392;3
tt0034392;9
tt0034392;15
tt0034392;20
tt0034392;26
tt0034394;6
tt0034394;20
tt0034398;14
tt0034398;17
tt0034398;20
tt0034399;9
tt0034399;12
tt0034399;24
tt0034405;1
tt0034405;3
tt0034405;9
tt0034405;20
tt0034405;25
tt0034407;6
tt0034407;20
tt0034409;6
tt0034409;16
tt0034409;20
tt0034411;1
tt0034411;6
tt0034411;15
tt0034415;9
tt0034415;16
tt0034415;20
tt0034420;6
tt0034420;9
tt0034420;20
tt0034420;25
tt0034424;3
tt0034424;6
tt0034428;1
tt0034428;3
tt0034428;9
tt0034428;20
tt0034428;25
tt0034431;1
tt0034431;3
tt0034431;7
tt0034431;9
tt0034431;20
tt0034433;6
tt0034433;20
tt0034445;9
tt0034445;17
tt0034449;1
tt0034449;6
tt0034449;7
tt0034449;9
tt0034449;12
tt0034449;24
tt0034449;25
tt0034454;9
tt0034454;16
tt0034454;20
tt0034455;26
tt0034458;6
tt0034458;10
tt0034458;20
tt0034461;9
tt0034461;10
tt0034465;1
tt0034465;3
tt0034465;6
tt0034465;20
tt0034469;1
tt0034469;3
tt0034469;6
tt0034469;15
tt0034469;20
tt0034469;26
tt0034478;6
tt0034478;7
tt0034478;17
tt0034478;24
tt0034485;6
tt0034485;16
tt0034485;20
tt0034486;6
tt0034486;7
tt0034486;20
tt0034488;6
tt0034492;4
tt0034492;9
tt0034492;10
tt0034493;9
tt0034507;9
tt0034507;24
tt0034507;25
tt0034512;9
tt0034512;25
tt0034513;7
tt0034513;9
tt0034513;12
tt0034513;20
tt0034513;24
tt0034514;9
tt0034514;15
tt0034514;20
tt0034521;24
tt0034521;25
tt0034522;1
tt0034522;3
tt0034522;9
tt0034522;10
tt0034522;13
tt0034522;20
tt0034525;1
tt0034525;3
tt0034525;6
tt0034526;6
tt0034526;25
tt0034527;6
tt0034527;20
tt0034538;3
tt0034538;9
tt0034538;24
tt0034538;25
tt0034540;6
tt0034540;14
tt0034543;1
tt0034543;7
tt0034543;16
tt0034545;6
tt0034545;7
tt0034545;9
tt0034545;17
tt0034546;7
tt0034546;24
tt0034555;1
tt0034555;7
tt0034555;9
tt0034555;20
tt0034558;9
tt0034558;20
tt0034558;25
tt0034565;6
tt0034565;9
tt0034565;16
tt0034565;20
tt0034570;7
tt0034570;9
tt0034570;24
tt0034575;9
tt0034578;1
tt0034578;9
tt0034578;25
tt0034583;9
tt0034583;20
tt0034583;25
tt0034586;7
tt0034586;17
tt0034587;11
tt0034587;14
tt0034587;24
tt0034591;9
tt0034593;9
tt0034593;25
tt0034597;6
tt0034613;14
tt0034613;21
tt0034617;6
tt0034617;17
tt0034617;20
tt0034617;25
tt0034618;3
tt0034618;6
tt0034618;20
tt0034622;7
tt0034622;9
tt0034622;12
tt0034622;17
tt0034636;9
tt0034636;24
tt0034637;1
tt0034637;9
tt0034637;17
tt0034638;26
tt0034639;9
tt0034639;25
tt0034643;7
tt0034643;9
tt0034646;1
tt0034646;3
tt0034646;9
tt0034646;25
tt0034680;6
tt0034680;9
tt0034680;17
tt0034680;20
tt0034681;14
tt0034681;17
tt0034681;20
tt0034681;21
tt0034691;9
tt0034691;25
tt0034694;9
tt0034694;20
tt0034694;25
tt0034695;6
tt0034701;9
tt0034707;7
tt0034707;9
tt0034711;7
tt0034711;17
tt0034716;7
tt0034716;17
tt0034716;24
tt0034717;7
tt0034717;9
tt0034717;17
tt0034730;6
tt0034730;15
tt0034730;20
tt0034732;9
tt0034732;12
tt0034732;17
tt0034732;24
tt0034734;3
tt0034734;5
tt0034734;9
tt0034734;25
tt0034736;16
tt0034736;20
tt0034739;1
tt0034739;9
tt0034739;20
tt0034739;25
tt0034740;6
tt0034740;9
tt0034740;12
tt0034740;24
tt0034742;1
tt0034742;9
tt0034742;20
tt0034742;25
tt0034745;6
tt0034745;16
tt0034745;20
tt0034745;23
tt0034746;16
tt0034746;20
tt0034746;25
tt0034749;1
tt0034749;3
tt0034749;9
tt0034749;20
tt0034751;6
tt0034751;15
tt0034751;20
tt0034754;1
tt0034754;6
tt0034754;7
tt0034754;15
tt0034754;20
tt0034770;9
tt0034770;20
tt0034778;5
tt0034778;9
tt0034778;20
tt0034778;23
tt0034780;3
tt0034780;6
tt0034780;20
tt0034781;9
tt0034781;13
tt0034781;25
tt0034786;9
tt0034786;14
tt0034786;21
tt0034798;7
tt0034798;9
tt0034798;12
tt0034798;24
tt0034800;9
tt0034801;6
tt0034808;6
tt0034808;7
tt0034808;9
tt0034808;12
tt0034808;17
tt0034810;3
tt0034810;6
tt0034810;20
tt0034812;9
tt0034812;20
tt0034812;26
tt0034814;9
tt0034814;13
tt0034814;25
tt0034815;9
tt0034815;20
tt0034820;9
tt0034820;13
tt0034820;26
tt0034828;9
tt0034828;16
tt0034828;20
tt0034842;6
tt0034842;9
tt0034846;6
tt0034846;20
tt0034847;3
tt0034847;6
tt0034847;15
tt0034850;6
tt0034850;14
tt0034850;17
tt0034850;20
tt0034850;21
tt0034856;9
tt0034856;20
tt0034856;25
tt0034857;3
tt0034857;9
tt0034857;24
tt0034857;25
tt0034862;6
tt0034862;9
tt0034862;15
tt0034862;16
tt0034862;20
tt0034881;6
tt0034881;11
tt0034881;20
tt0034882;6
tt0034882;11
tt0034882;16
tt0034882;20
tt0034883;1
tt0034883;3
tt0034883;7
tt0034883;9
tt0034886;6
tt0034886;15
tt0034886;20
tt0034889;1
tt0034889;3
tt0034889;9
tt0034889;20
tt0034889;26
tt0034890;9
tt0034891;9
tt0034891;25
tt0034893;7
tt0034893;9
tt0034902;1
tt0034902;3
tt0034902;20
tt0034902;21
tt0034905;6
tt0034905;20
tt0034905;23
tt0034909;1
tt0034909;3
tt0034909;20
tt0034909;26
tt0034919;9
tt0034919;20
tt0034919;25
tt0034920;9
tt0034920;20
tt0034920;25
tt0034922;9
tt0034922;12
tt0034922;24
tt0034923;9
tt0034923;25
tt0034926;7
tt0034926;9
tt0034926;17
tt0034926;20
tt0034928;1
tt0034928;3
tt0034928;10
tt0034929;3
tt0034929;20
tt0034929;25
tt0034931;1
tt0034931;6
tt0034931;7
tt0034931;9
tt0034931;17
tt0034931;20
tt0034934;6
tt0034934;16
tt0034936;9
tt0034936;17
tt0034941;7
tt0034941;9
tt0034941;12
tt0034941;24
tt0034946;9
tt0034946;17
tt0034946;20
tt0034959;7
tt0034959;9
tt0034959;12
tt0034960;1
tt0034960;3
tt0034960;6
tt0034960;9
tt0034960;20
tt0034961;6
tt0034961;9
tt0034961;20
tt0034963;6
tt0034963;20
tt0034965;6
tt0034965;7
tt0034968;1
tt0034968;3
tt0034968;20
tt0034968;25
tt0034973;1
tt0034973;6
tt0034973;20
tt0034976;6
tt0034976;9
tt0034976;20
tt0034985;14
tt0034985;17
tt0034985;24
tt0034997;5
tt0034997;9
tt0034998;1
tt0034998;7
tt0034998;9
tt0034998;20
tt0035001;9
tt0035007;6
tt0035007;9
tt0035007;14
tt0035007;21
tt0035009;9
tt0035009;14
tt0035009;20
tt0035009;21
tt0035015;9
tt0035015;20
tt0035016;6
tt0035017;11
tt0035017;14
tt0035018;3
tt0035018;6
tt0035018;20
tt0035019;6
tt0035019;20
tt0035020;6
tt0035020;20
tt0035021;9
tt0035021;17
tt0035021;24
tt0035027;6
tt0035027;7
tt0035027;17
tt0035031;14
tt0035031;24
tt0035033;9
tt0035033;25
tt0035034;6
tt0035034;9
tt0035039;6
tt0035044;9
tt0035044;20
tt0035044;25
tt0035048;7
tt0035048;9
tt0035048;15
tt0035048;20
tt0035049;3
tt0035049;6
tt0035049;20
tt0035051;1
tt0035051;6
tt0035051;7
tt0035052;6
tt0035059;6
tt0035060;6
tt0035061;6
tt0035061;20
tt0035068;6
tt0035068;9
tt0035068;20
tt0035074;3
tt0035074;9
tt0035075;7
tt0035075;9
tt0035075;17
tt0035078;9
tt0035078;20
tt0035082;7
tt0035082;9
tt0035082;12
tt0035082;24
tt0035092;6
tt0035092;9
tt0035092;20
tt0035093;9
tt0035093;20
tt0035093;25
tt0035095;6
tt0035096;9
tt0035096;11
tt0035096;14
tt0035096;17
tt0035096;24
tt0035098;1
tt0035098;3
tt0035098;7
tt0035098;9
tt0035098;20
tt0035100;3
tt0035100;6
tt0035100;20
tt0035102;6
tt0035102;16
tt0035103;5
tt0035103;6
tt0035103;9
tt0035103;16
tt0035103;20
tt0035105;3
tt0035105;6
tt0035105;20
tt0035107;7
tt0035107;9
tt0035107;12
tt0035107;17
tt0035113;9
tt0035113;25
tt0035114;7
tt0035114;9
tt0035121;9
tt0035121;17
tt0035121;24
tt0035121;25
tt0035123;14
tt0035123;17
tt0035123;24
tt0035124;3
tt0035124;9
tt0035124;14
tt0035124;17
tt0035124;24
tt0035127;7
tt0035127;9
tt0035127;12
tt0035127;17
tt0035130;3
tt0035130;9
tt0035130;20
tt0035130;25
tt0035131;6
tt0035134;9
tt0035134;13
tt0035134;20
tt0035134;26
tt0035140;9
tt0035140;20
tt0035150;9
tt0035150;25
tt0035151;3
tt0035151;6
tt0035151;9
tt0035151;17
tt0035151;20
tt0035151;25
tt0035152;6
tt0035152;17
tt0035153;1
tt0035153;3
tt0035153;9
tt0035153;25
tt0035157;9
tt0035157;16
tt0035157;20
tt0035160;7
tt0035160;9
tt0035160;20
tt0035167;6
tt0035167;9
tt0035167;17
tt0035167;25
tt0035169;6
tt0035169;20
tt0035170;6
tt0035170;16
tt0035170;20
tt0035171;7
tt0035171;17
tt0035173;3
tt0035173;6
tt0035173;15
tt0035173;20
tt0035181;1
tt0035183;6
tt0035185;17
tt0035185;20
tt0035189;9
tt0035189;25
tt0035191;9
tt0035191;25
tt0035195;1
tt0035195;9
tt0035195;20
tt0035205;6
tt0035205;9
tt0035211;5
tt0035211;9
tt0035211;20
tt0035211;23
tt0035218;6
tt0035218;15
tt0035218;20
tt0035218;25
tt0035220;6
tt0035220;20
tt0035220;25
tt0035228;6
tt0035228;16
tt0035230;6
tt0035230;9
tt0035233;7
tt0035233;9
tt0035233;12
tt0035233;20
tt0035233;24
tt0035238;3
tt0035238;9
tt0035238;10
tt0035238;20
tt0035241;5
tt0035241;9
tt0035241;13
tt0035241;25
tt0035244;1
tt0035244;3
tt0035244;9
tt0035244;20
tt0035247;6
tt0035247;11
tt0035250;9
tt0035250;20
tt0035250;25
tt0035252;6
tt0035252;10
tt0035252;16
tt0035252;20
tt0035252;26
tt0035258;6
tt0035258;7
tt0035258;20
tt0035259;3
tt0035259;6
tt0035259;15
tt0035259;20
tt0035262;3
tt0035262;6
tt0035262;10
tt0035262;15
tt0035262;20
tt0035272;6
tt0035272;7
tt0035272;20
tt0035279;24
tt0035279;25
tt0035300;9
tt0035300;24
tt0035301;9
tt0035301;24
tt0035301;25
tt0035307;6
tt0035307;16
tt0035307;20
tt0035308;1
tt0035308;9
tt0035308;24
tt0035309;16
tt0035309;20
tt0035317;3
tt0035317;7
tt0035317;9
tt0035317;17
tt0035317;24
tt0035318;7
tt0035318;17
tt0035318;24
tt0035320;6
tt0035320;16
tt0035320;20
tt0035322;9
tt0035322;25
tt0035324;1
tt0035324;3
tt0035324;6
tt0035324;20
tt0035324;26
tt0035335;26
tt0035338;6
tt0035338;16
tt0035345;6
tt0035345;7
tt0035345;9
tt0035345;20
tt0035356;9
tt0035356;20
tt0035356;25
tt0035360;3
tt0035360;9
tt0035360;20
tt0035361;6
tt0035361;16
tt0035361;20
tt0035369;9
tt0035369;26
tt0035370;16
tt0035372;1
tt0035372;3
tt0035379;6
tt0035379;16
tt0035386;14
tt0035386;17
tt0035388;9
tt0035388;12
tt0035388;17
tt0035391;9
tt0035391;25
tt0035393;6
tt0035393;9
tt0035393;20
tt0035398;6
tt0035398;9
tt0035403;5
tt0035403;9
tt0035405;6
tt0035405;13
tt0035405;15
tt0035405;20
tt0035413;6
tt0035415;6
tt0035415;9
tt0035415;20
tt0035419;1
tt0035419;3
tt0035421;3
tt0035421;9
tt0035421;13
tt0035421;26
tt0035423;6
tt0035423;11
tt0035423;20
tt0035427;6
tt0035428;6
tt0035428;20
tt0035429;24
tt0035429;25
tt0035430;9
tt0035430;25
tt0035431;9
tt0035431;20
tt0035431;25
tt0035432;7
tt0035432;9
tt0035432;12
tt0035432;24
tt0035433;6
tt0035433;20
tt0035438;9
tt0035438;20
tt0035438;25
tt0035440;9
tt0035440;11
tt0035440;25
tt0035443;7
tt0035443;9
tt0035443;12
tt0035443;17
tt0035445;6
tt0035445;9
tt0035445;20
tt0035446;6
tt0035446;20
tt0035446;25
tt0035447;9
tt0035447;20
tt0035447;25
tt0035452;9
tt0035452;20
tt0035452;24
tt0035452;25
tt0035453;1
tt0035453;7
tt0035453;9
tt0035460;6
tt0035460;9
tt0035460;20
tt0035462;24
tt0035463;6
tt0035463;7
tt0035463;17
tt0035463;24
tt0035477;3
tt0035477;6
tt0035477;20
tt0035480;6
tt0035487;1
tt0035487;6
tt0035487;9
tt0035487;26
tt0035489;9
tt0035489;14
tt0035489;17
tt0035489;24
tt0035494;9
tt0035494;25
tt0035502;1
tt0035502;6
tt0035502;20
tt0035502;26
tt0035504;5
tt0035504;6
tt0035504;9
tt0035504;15
tt0035521;9
tt0035521;11
tt0035521;20
tt0035530;1
tt0035530;9
tt0035530;25
tt0035531;9
tt0035537;6
tt0035537;20
tt0035538;16
tt0035551;3
tt0035551;6
tt0035551;17
tt0035551;20
tt0035552;6
tt0035552;7
tt0035552;17
tt0035553;3
tt0035553;9
tt0035553;20
tt0035555;3
tt0035555;6
tt0035555;17
tt0035555;20
tt0035559;6
tt0035559;15
tt0035560;6
tt0035560;20
tt0035560;25
tt0035564;3
tt0035564;9
tt0035564;20
tt0035566;6
tt0035566;16
tt0035567;6
tt0035567;9
tt0035567;20
tt0035567;23
tt0035570;1
tt0035570;7
tt0035570;17
tt0035572;6
tt0035572;10
tt0035573;9
tt0035573;20
tt0035573;25
tt0035574;3
tt0035574;9
tt0035574;25
tt0035575;5
tt0035575;9
tt0035575;15
tt0035575;16
tt0035582;6
tt0035582;7
tt0035582;9
tt0035582;20
tt0035583;6
tt0035583;16
tt0035583;20
tt0035586;5
tt0035586;9
tt0035586;20
tt0035586;25
tt0035605;9
tt0035605;24
tt0035608;1
tt0035608;9
tt0035608;25
tt0035610;3
tt0035611;1
tt0035611;3
tt0035611;25
tt0035612;9
tt0035612;20
tt0035612;24
tt0035612;25
tt0035614;9
tt0035614;20
tt0035614;25
tt0035615;7
tt0035615;9
tt0035615;17
tt0035616;1
tt0035616;9
tt0035616;13
tt0035616;25
tt0035617;1
tt0035617;3
tt0035617;6
tt0035617;20
tt0035617;25
tt0035631;6
tt0035631;9
tt0035631;15
tt0035631;20
tt0035631;25
tt0035636;9
tt0035639;1
tt0035639;3
tt0035639;20
tt0035639;26
tt0035640;1
tt0035640;9
tt0035640;14
tt0035640;21
tt0035640;24
tt0035643;9
tt0035643;25
tt0035648;6
tt0035648;15
tt0035648;25
tt0035651;9
tt0035651;20
tt0035651;25
tt0035659;9
tt0035659;24
tt0035659;25
tt0035663;26
tt0035664;1
tt0035664;9
tt0035664;25
tt0035665;1
tt0035665;7
tt0035669;9
tt0035669;25
tt0035670;6
tt0035670;25
tt0035671;9
tt0035671;25
tt0035675;6
tt0035675;16
tt0035679;17
tt0035689;1
tt0035689;9
tt0035689;20
tt0035689;25
tt0035692;1
tt0035692;3
tt0035692;26
tt0035700;1
tt0035700;20
tt0035700;26
tt0035703;6
tt0035703;9
tt0035703;11
tt0035703;16
tt0035706;12
tt0035706;14
tt0035706;17
tt0035706;24
tt0035709;6
tt0035709;9
tt0035710;6
tt0035710;15
tt0035710;20
tt0035713;14
tt0035713;21
tt0035714;16
tt0035726;3
tt0035726;6
tt0035726;7
tt0035726;9
tt0035727;15
tt0035727;20
tt0035729;1
tt0035729;9
tt0035729;25
tt0035735;9
tt0035735;25
tt0035737;9
tt0035741;1
tt0035741;3
tt0035741;6
tt0035741;9
tt0035742;6
tt0035742;9
tt0035742;20
tt0035744;1
tt0035744;3
tt0035744;26
tt0035746;9
tt0035746;13
tt0035746;25
tt0035749;6
tt0035749;16
tt0035749;20
tt0035751;9
tt0035751;15
tt0035751;20
tt0035752;3
tt0035752;9
tt0035753;7
tt0035753;9
tt0035753;17
tt0035753;24
tt0035755;9
tt0035755;20
tt0035755;25
tt0035757;1
tt0035757;9
tt0035757;20
tt0035757;25
tt0035758;6
tt0035758;7
tt0035758;17
tt0035758;20
tt0035759;6
tt0035759;20
tt0035763;1
tt0035763;3
tt0035763;9
tt0035763;20
tt0035763;24
tt0035763;25
tt0035764;6
tt0035764;15
tt0035766;1
tt0035766;7
tt0035766;9
tt0035766;17
tt0035767;7
tt0035767;9
tt0035769;9
tt0035769;25
tt0035770;9
tt0035770;25
tt0035771;6
tt0035777;6
tt0035777;20
tt0035779;6
tt0035779;7
tt0035779;9
tt0035779;17
tt0035784;9
tt0035784;14
tt0035784;17
tt0035784;20
tt0035784;24
tt0035788;26
tt0035793;6
tt0035793;9
tt0035793;20
tt0035793;25
tt0035795;3
tt0035795;17
tt0035795;25
tt0035797;9
tt0035798;26
tt0035799;3
tt0035799;13
tt0035799;25
tt0035800;3
tt0035800;9
tt0035800;20
tt0035800;25
tt0035807;9
tt0035807;20
tt0035807;24
tt0035810;5
tt0035810;6
tt0035810;16
tt0035810;20
tt0035823;9
tt0035825;9
tt0035825;26
tt0035826;7
tt0035826;9
tt0035826;17
tt0035829;6
tt0035829;16
tt0035829;20
tt0035853;9
tt0035853;20
tt0035854;7
tt0035854;9
tt0035854;17
tt0035855;7
tt0035855;9
tt0035855;17
tt0035856;7
tt0035856;17
tt0035856;25
tt0035860;9
tt0035860;12
tt0035860;17
tt0035860;20
tt0035860;24
tt0035862;26
tt0035879;7
tt0035879;9
tt0035879;17
tt0035881;9
tt0035881;25
tt0035883;9
tt0035883;25
tt0035884;24
tt0035884;25
tt0035885;9
tt0035885;11
tt0035885;20
tt0035888;5
tt0035888;9
tt0035888;20
tt0035888;25
tt0035890;9
tt0035890;20
tt0035890;25
tt0035895;6
tt0035895;10
tt0035896;3
tt0035896;9
tt0035896;13
tt0035896;20
tt0035896;25
tt0035897;9
tt0035897;13
tt0035899;11
tt0035899;14
tt0035899;21
tt0035913;1
tt0035913;3
tt0035913;9
tt0035913;25
tt0035916;6
tt0035916;16
tt0035916;20
tt0035916;25
tt0035917;9
tt0035931;6
tt0035931;9
tt0035931;20
tt0035931;25
tt0035934;6
tt0035934;25
tt0035937;9
tt0035937;17
tt0035937;24
tt0035938;6
tt0035938;7
tt0035938;17
tt0035938;20
tt0035939;1
tt0035939;6
tt0035939;24
tt0035940;6
tt0035941;6
tt0035942;6
tt0035942;16
tt0035942;20
tt0035944;7
tt0035944;9
tt0035945;6
tt0035945;20
tt0035945;21
tt0035951;6
tt0035951;9
tt0035951;17
tt0035952;6
tt0035952;20
tt0035952;25
tt0035957;9
tt0035957;25
tt0035958;9
tt0035958;13
tt0035958;25
tt0035959;9
tt0035959;11
tt0035959;20
tt0035959;25
tt0035962;9
tt0035962;11
tt0035962;17
tt0035964;9
tt0035966;9
tt0035966;12
tt0035966;24
tt0035966;25
tt0035969;6
tt0035969;16
tt0035969;20
tt0035970;9
tt0035970;20
tt0035970;25
tt0035978;6
tt0035978;16
tt0035979;6
tt0035979;9
tt0035979;11
tt0035979;20
tt0035980;6
tt0035980;20
tt0035982;6
tt0035982;15
tt0035982;16
tt0035982;20
tt0035983;3
tt0035983;6
tt0035983;10
tt0035984;3
tt0035984;6
tt0035984;24
tt0035993;9
tt0035993;16
tt0035993;20
tt0035993;25
tt0035996;6
tt0035996;16
tt0036001;6
tt0036001;15
tt0036001;20
tt0036004;6
tt0036004;7
tt0036004;15
tt0036005;9
tt0036005;13
tt0036005;25
tt0036009;6
tt0036009;9
tt0036016;1
tt0036016;3
tt0036016;26
tt0036022;6
tt0036022;9
tt0036022;10
tt0036022;20
tt0036022;25
tt0036025;6
tt0036025;16
tt0036025;20
tt0036025;24
tt0036027;9
tt0036027;11
tt0036027;14
tt0036027;20
tt0036033;26
tt0036036;9
tt0036037;9
tt0036037;20
tt0036037;25
tt0036038;1
tt0036038;3
tt0036038;20
tt0036038;26
tt0036044;5
tt0036044;9
tt0036044;20
tt0036044;23
tt0036044;25
tt0036046;1
tt0036046;3
tt0036046;9
tt0036046;15
tt0036046;20
tt0036047;1
tt0036047;3
tt0036047;6
tt0036047;15
tt0036049;6
tt0036051;3
tt0036051;5
tt0036051;20
tt0036051;25
tt0036055;6
tt0036055;16
tt0036055;20
tt0036057;3
tt0036057;9
tt0036057;20
tt0036065;1
tt0036065;20
tt0036065;26
tt0036067;20
tt0036073;1
tt0036073;6
tt0036073;20
tt0036073;23
tt0036075;26
tt0036091;6
tt0036091;20
tt0036091;23
tt0036092;6
tt0036092;20
tt0036092;26
tt0036093;3
tt0036093;9
tt0036093;24
tt0036093;25
tt0036094;6
tt0036094;15
tt0036094;17
tt0036094;20
tt0036095;9
tt0036095;20
tt0036098;3
tt0036098;9
tt0036098;10
tt0036103;1
tt0036103;3
tt0036103;26
tt0036104;14
tt0036104;24
tt0036105;16
tt0036112;9
tt0036112;20
tt0036112;25
tt0036118;1
tt0036118;15
tt0036118;26
tt0036120;6
tt0036120;9
tt0036120;20
tt0036125;14
tt0036125;21
tt0036125;24
tt0036126;5
tt0036126;9
tt0036126;20
tt0036135;9
tt0036135;13
tt0036135;20
tt0036142;6
tt0036142;9
tt0036142;25
tt0036146;1
tt0036146;3
tt0036146;9
tt0036146;25
tt0036149;6
tt0036155;3
tt0036155;6
tt0036155;20
tt0036160;9
tt0036160;25
