movie_id;language_id
tt0064597;64
tt0064598;64
tt0064602;64
tt0064603;64
tt0064603;41
tt0064603;226
tt0064605;64
tt0064606;64
tt0064609;226
tt0064611;105
tt0064611;64
tt0064612;72
tt0064615;64
tt0064616;185
tt0064617;64
tt0064620;226
tt0064621;64
tt0064621;8
tt0064622;64
tt0064624;64
tt0064625;64
tt0064626;105
tt0064626;64
tt0064627;64
tt0064628;198
tt0064629;64
tt0064631;55
tt0064638;64
tt0064639;64
tt0064643;105
tt0064645;64
tt0064645;72
tt0064645;78
tt0064646;72
tt0064649;64
tt0064651;64
tt0064652;64
tt0064660;105
tt0064662;78
tt0064662;64
tt0064664;64
tt0064665;64
tt0064665;105
tt0064666;55
tt0064667;64
tt0064674;72
tt0064674;64
tt0064679;64
tt0064680;77
tt0064680;198
tt0064682;105
tt0064683;64
tt0064684;64
tt0064686;58
tt0064687;226
tt0064691;64
tt0064694;64
tt0064694;78
tt0064694;226
tt0064694;72
tt0064695;64
tt0064696;78
tt0064699;64
tt0064699;78
tt0064703;12
tt0064704;64
tt0064708;64
tt0064713;78
tt0064714;106
tt0064715;64
tt0064718;105
tt0064718;78
tt0064724;64
tt0064726;64
tt0064727;64
tt0064727;226
tt0064727;105
tt0064727;78
tt0064728;64
tt0064728;72
tt0064729;64
tt0064730;106
tt0064733;106
tt0064743;64
tt0064747;64
tt0064748;64
tt0064754;64
tt0064754;72
tt0064754;78
tt0064755;55
tt0064755;78
tt0064755;64
tt0064757;64
tt0064757;78
tt0064757;72
tt0064760;64
tt0064763;64
tt0064764;106
tt0064765;198
tt0064769;98
tt0064774;72
tt0064775;64
tt0064777;106
tt0064779;72
tt0064781;54
tt0064782;64
tt0064785;183
tt0064787;105
tt0064789;64
tt0064791;72
tt0064791;64
tt0064793;230
tt0064796;72
tt0064797;64
tt0064800;78
tt0064804;72
tt0064806;64
tt0064808;64
tt0064808;72
tt0064808;226
tt0064808;78
tt0064815;198
tt0064815;77
tt0064815;72
tt0064819;64
tt0064820;64
tt0064821;54
tt0064823;70
tt0064825;183
tt0064827;64
tt0064828;105
tt0064839;198
tt0064840;64
tt0064840;131
tt0064840;72
tt0064840;105
tt0064843;54
tt0064846;105
tt0064853;105
tt0064853;226
tt0064855;64
tt0064860;105
tt0064860;226
tt0064860;72
tt0064861;72
tt0064866;105
tt0064866;185
tt0064866;64
tt0064868;226
tt0064873;64
tt0064874;209
tt0064875;64
tt0064881;64
tt0064886;64
tt0064888;64
tt0064888;226
tt0064893;64
tt0064893;207
tt0064895;64
tt0064902;72
tt0064904;105
tt0064904;64
tt0064905;78
tt0064907;64
tt0064907;190
tt0064909;64
tt0064911;64
tt0064912;183
tt0064915;94
tt0064915;256
tt0064915;236
tt0064915;148
tt0064915;31
tt0064915;121
tt0064916;64
tt0064916;105
tt0064923;64
tt0064924;64
tt0064930;226
tt0064932;226
tt0064939;64
tt0064940;105
tt0064940;131
tt0064943;64
tt0064949;64
tt0064950;64
tt0064952;64
tt0064959;105
tt0064961;106
tt0064964;105
tt0064979;78
tt0064988;64
tt0064990;72
tt0064992;55
tt0064994;54
tt0064997;64
tt0065000;72
tt0065000;105
tt0065001;209
tt0065003;64
tt0065004;54
tt0065009;64
tt0065010;64
tt0065011;64
tt0065012;64
tt0065019;105
tt0065021;106
tt0065023;105
tt0065025;64
tt0065026;105
tt0065026;72
tt0065026;226
tt0065031;64
tt0065031;72
tt0065032;64
tt0065036;64
tt0065037;64
tt0065038;64
tt0065043;183
tt0065045;64
tt0065051;64
tt0065052;54
tt0065054;64
tt0065063;64
tt0065063;266
tt0065064;94
tt0065065;64
tt0065067;98
tt0065069;64
tt0065072;64
tt0065073;64
tt0065073;131
tt0065076;92
tt0065076;78
tt0065079;64
tt0065085;64
tt0065086;64
tt0065088;64
tt0065089;64
tt0065093;64
tt0065094;64
tt0065094;105
tt0065094;72
tt0065097;64
tt0065102;143
tt0065104;105
tt0065105;64
tt0065106;72
tt0065112;64
tt0065112;226
tt0065112;72
tt0065112;198
tt0065117;220
tt0065119;105
tt0065119;64
tt0065125;64
tt0065126;64
tt0065127;198
tt0065134;64
tt0065134;226
tt0065134;72
tt0065134;131
tt0065140;198
tt0065143;105
tt0065144;105
tt0065145;64
tt0065146;72
tt0065146;64
tt0065147;226
tt0065147;64
tt0065147;72
tt0065148;64
tt0065148;105
tt0065150;64
tt0065150;226
tt0065150;72
tt0065152;72
tt0065155;105
tt0065161;105
tt0065163;64
tt0065163;226
tt0065165;226
tt0065166;72
tt0065168;72
tt0065172;143
tt0065173;72
tt0065178;226
tt0065179;72
tt0065180;66
tt0065182;64
tt0065184;64
tt0065185;105
tt0065187;70
tt0065187;198
tt0065193;220
tt0065195;64
tt0065198;64
tt0065205;64
tt0065206;64
tt0065206;78
tt0065207;64
tt0065207;78
tt0065208;64
tt0065209;64
tt0065210;64
tt0065213;64
tt0065214;64
tt0065214;226
tt0065214;78
tt0065215;64
tt0065217;64
tt0065223;64
tt0065224;64
tt0065225;64
tt0065226;183
tt0065228;226
tt0065228;190
tt0065228;64
tt0065230;64
tt0065233;106
tt0065234;72
tt0065234;198
tt0065234;64
tt0065235;54
tt0065241;54
tt0065243;64
tt0065251;226
tt0065261;230
tt0065263;64
tt0065265;72
tt0065331;54
tt0065360;64
tt0065361;64
tt0065366;183
tt0065370;64
tt0065371;64
tt0065372;64
tt0065374;64
tt0065375;64
tt0065376;181
tt0065377;64
tt0065377;105
tt0065380;64
tt0065384;64
tt0065385;72
tt0065390;64
tt0065391;78
tt0065393;72
tt0065396;80
tt0065398;64
tt0065398;72
tt0065400;64
tt0065400;92
tt0065401;64
tt0065405;64
tt0065407;64
tt0065408;105
tt0065416;94
tt0065417;31
tt0065420;105
tt0065421;64
tt0065422;105
tt0065424;64
tt0065425;105
tt0065425;226
tt0065432;226
tt0065436;78
tt0065439;72
tt0065439;226
tt0065441;64
tt0065446;64
tt0065450;143
tt0065450;41
tt0065451;64
tt0065452;64
tt0065454;72
tt0065456;64
tt0065457;198
tt0065459;64
tt0065460;105
tt0065462;64
tt0065465;78
tt0065466;64
tt0065469;64
tt0065470;64
tt0065474;64
tt0065478;64
tt0065480;64
tt0065481;64
tt0065482;64
tt0065483;64
tt0065484;64
tt0065486;72
tt0065486;105
tt0065486;78
tt0065488;64
tt0065489;105
tt0065491;78
tt0065492;64
tt0065495;143
tt0065499;105
tt0065501;64
tt0065503;106
tt0065506;72
tt0065509;105
tt0065511;64
tt0065512;226
tt0065515;72
tt0065516;105
tt0065517;105
tt0065518;105
tt0065520;64
tt0065521;72
tt0065522;64
tt0065524;64
tt0065525;64
tt0065528;64
tt0065528;105
tt0065531;72
tt0065533;198
tt0065542;64
tt0065547;64
tt0065547;226
tt0065549;64
tt0065550;105
tt0065553;105
tt0065554;72
tt0065555;105
tt0065560;64
tt0065565;72
tt0065566;64
tt0065568;105
tt0065569;64
tt0065569;226
tt0065569;105
tt0065569;78
tt0065570;64
tt0065570;11
tt0065571;105
tt0065571;72
tt0065571;131
tt0065571;46
tt0065573;105
tt0065575;64
tt0065577;105
tt0065579;64
tt0065580;64
tt0065580;131
tt0065581;64
tt0065582;64
tt0065584;72
tt0065588;106
tt0065588;64
tt0065589;72
tt0065591;64
tt0065593;64
tt0065595;64
tt0065596;64
tt0065597;64
tt0065600;54
tt0065602;64
tt0065603;233
tt0065603;69
tt0065603;64
tt0065604;64
tt0065610;64
tt0065611;64
tt0065611;78
tt0065614;78
tt0065616;64
tt0065620;64
tt0065622;105
tt0065622;165
tt0065624;64
tt0065632;72
tt0065636;64
tt0065640;105
tt0065641;64
tt0065642;64
tt0065643;64
tt0065646;105
tt0065648;64
tt0065649;106
tt0065650;209
tt0065651;72
tt0065652;226
tt0065656;105
tt0065656;64
tt0065660;226
tt0065662;105
tt0065666;52
tt0065666;209
tt0065669;64
tt0065670;198
tt0065670;134
tt0065670;78
tt0065670;77
tt0065670;72
tt0065671;198
tt0065672;183
tt0065677;105
tt0065685;64
tt0065686;72
tt0065692;64
tt0065693;105
tt0065700;64
tt0065703;72
tt0065703;78
tt0065709;64
tt0065711;64
tt0065715;72
tt0065716;226
tt0065718;78
tt0065720;64
tt0065723;64
tt0065724;64
tt0065726;64
tt0065727;64
tt0065731;64
tt0065737;64
tt0065737;105
tt0065738;64
tt0065744;72
tt0065750;226
tt0065755;106
tt0065756;64
tt0065757;64
tt0065759;105
tt0065759;226
tt0065760;64
tt0065761;64
tt0065761;105
tt0065762;78
tt0065769;72
tt0065772;72
tt0065775;64
tt0065776;106
tt0065777;105
tt0065782;105
tt0065782;64
tt0065782;198
tt0065788;64
tt0065790;64
tt0065795;64
tt0065797;64
tt0065797;98
tt0065797;78
tt0065797;226
tt0065798;226
tt0065802;64
tt0065804;55
tt0065807;98
tt0065808;78
tt0065808;72
tt0065808;64
tt0065809;106
tt0065810;64
tt0065815;64
tt0065817;181
tt0065820;64
tt0065825;64
tt0065826;64
tt0065828;64
tt0065828;72
tt0065832;64
tt0065834;106
tt0065835;78
tt0065836;64
tt0065838;64
tt0065838;258
tt0065838;72
tt0065839;64
tt0065848;72
tt0065848;64
tt0065848;226
tt0065848;105
tt0065850;64
tt0065850;78
tt0065850;105
tt0065851;64
tt0065852;64
tt0065854;64
tt0065856;64
tt0065865;55
tt0065867;64
tt0065867;72
tt0065867;105
tt0065867;41
tt0065871;64
tt0065872;64
tt0065874;64
tt0065877;78
tt0065884;64
tt0065887;64
tt0065889;105
tt0065890;105
tt0065895;64
tt0065905;105
tt0065908;183
tt0065908;209
tt0065908;105
tt0065908;78
tt0065908;72
tt0065908;64
tt0065908;198
tt0065913;226
tt0065915;72
tt0065916;64
tt0065917;78
tt0065918;78
tt0065922;64
tt0065932;106
tt0065936;94
tt0065938;64
tt0065938;72
tt0065938;78
tt0065943;64
tt0065948;183
tt0065948;64
tt0065950;64
tt0065950;198
tt0065950;72
tt0065954;230
tt0065955;230
tt0065955;226
tt0065957;72
tt0065958;143
tt0065962;64
tt0065962;226
tt0065963;64
tt0065966;64
tt0065967;64
tt0065968;64
tt0065969;64
tt0065970;64
tt0065974;64
tt0065975;105
tt0065979;64
tt0065981;64
tt0065987;209
tt0065988;64
tt0065989;64
tt0065991;105
tt0065992;226
tt0065994;183
tt0065994;64
tt0065997;105
tt0065999;143
tt0066001;64
tt0066001;78
tt0066002;64
tt0066006;105
tt0066011;64
tt0066015;105
tt0066016;64
tt0066017;64
tt0066020;143
tt0066026;64
tt0066026;106
tt0066026;122
tt0066030;105
tt0066031;106
tt0066033;64
tt0066034;64
tt0066035;98
tt0066036;64
tt0066041;72
tt0066045;105
tt0066045;226
tt0066046;209
tt0066049;64
tt0066049;219
tt0066049;72
tt0066050;64
tt0066052;64
tt0066058;64
tt0066063;55
tt0066064;64
tt0066064;78
tt0066065;105
tt0066070;94
tt0066075;105
tt0066078;195
tt0066080;64
tt0066090;64
tt0066093;64
tt0066096;64
tt0066098;105
tt0066099;64
tt0066101;72
tt0066102;64
tt0066104;78
tt0066105;64
tt0066108;72
tt0066108;64
tt0066108;78
tt0066109;64
tt0066109;72
tt0066110;78
tt0066113;64
tt0066115;64
tt0066115;105
tt0066116;64
tt0066120;54
tt0066121;54
tt0066122;64
tt0066124;198
tt0066126;64
tt0066130;64
tt0066131;54
tt0066132;105
tt0066141;64
tt0066144;64
tt0066144;226
tt0066152;105
tt0066152;72
tt0066154;64
tt0066156;64
tt0066158;226
tt0066160;226
tt0066162;64
tt0066164;72
tt0066167;105
tt0066170;198
tt0066171;78
tt0066181;64
tt0066183;64
tt0066184;64
tt0066185;64
tt0066192;72
tt0066195;64
tt0066198;72
tt0066206;64
tt0066206;78
tt0066206;72
tt0066206;198
tt0066206;12
tt0066206;105
tt0066207;72
tt0066209;64
tt0066210;105
tt0066212;64
tt0066214;64
tt0066216;64
tt0066221;64
tt0066222;64
tt0066227;230
tt0066229;72
tt0066233;181
tt0066234;64
tt0066237;31
tt0066240;105
tt0066241;94
tt0066243;105
tt0066245;198
tt0066249;64
tt0066249;198
tt0066249;72
tt0066249;78
tt0066251;64
tt0066256;64
tt0066258;64
tt0066260;64
tt0066262;64
tt0066265;230
tt0066266;64
tt0066267;105
tt0066268;105
tt0066273;64
tt0066274;64
tt0066279;64
tt0066286;64
tt0066289;183
tt0066291;55
tt0066295;105
tt0066295;226
tt0066296;64
tt0066301;64
tt0066301;226
tt0066302;64
tt0066315;105
tt0066318;72
tt0066319;64
tt0066320;230
tt0066320;70
tt0066323;183
tt0066328;64
tt0066328;72
tt0066333;105
tt0066341;78
tt0066344;64
tt0066349;64
tt0066351;198
tt0066360;64
tt0066362;106
tt0066362;64
tt0066364;105
tt0066365;64
tt0066372;106
tt0066374;92
tt0066379;183
tt0066379;78
tt0066380;78
tt0066384;64
tt0066385;171
tt0066390;64
tt0066392;64
tt0066393;64
tt0066396;105
tt0066401;64
tt0066402;64
tt0066407;64
tt0066407;55
tt0066412;105
tt0066412;226
tt0066413;105
tt0066415;64
tt0066417;64
tt0066418;64
tt0066420;64
tt0066421;78
tt0066422;64
tt0066423;72
tt0066429;98
tt0066430;98
tt0066434;64
tt0066436;64
tt0066436;72
tt0066442;198
tt0066445;64
tt0066448;64
tt0066448;226
tt0066449;64
tt0066449;72
tt0066450;64
tt0066451;105
tt0066454;64
tt0066463;64
tt0066466;106
tt0066468;106
tt0066469;64
tt0066470;226
tt0066471;64
tt0066473;64
tt0066473;106
tt0066475;64
tt0066476;64
tt0066479;64
tt0066482;64
tt0066485;64
tt0066491;226
tt0066492;64
tt0066494;64
tt0066495;64
tt0066495;198
tt0066498;54
tt0066498;198
tt0066499;64
tt0066499;226
tt0066499;78
tt0066499;72
tt0066500;249
tt0066502;72
tt0066507;78
tt0066511;105
tt0066512;64
tt0066514;94
tt0066515;54
tt0066516;54
tt0066518;64
tt0066518;78
tt0066519;226
tt0066528;64
tt0066530;72
tt0066531;226
tt0066531;64
tt0066531;78
tt0066531;72
tt0066531;42
tt0066532;72
tt0066533;198
tt0066534;72
tt0066534;105
tt0066534;131
tt0066534;226
tt0066536;72
tt0066537;54
tt0066540;64
tt0066542;64
tt0066543;64
tt0066546;78
tt0066548;78
tt0066549;64
tt0066550;64
tt0066553;64
tt0066554;78
tt0066556;78
tt0066561;2
tt0066561;64
tt0066563;64
tt0066564;64
tt0066565;198
tt0066574;78
tt0066578;64
tt0066579;64
tt0066579;78
tt0066585;64
tt0066592;64
tt0066592;143
tt0066592;41
tt0066593;64
tt0066594;143
tt0066600;106
tt0066601;64
tt0066602;106
tt0066602;143
tt0066603;106
tt0066605;64
tt0066607;106
tt0066612;72
tt0066612;64
tt0066612;226
tt0066612;105
tt0066623;105
tt0066623;226
tt0066639;106
tt0066728;64
tt0066731;64
tt0066732;64
tt0066735;105
tt0066739;185
tt0066740;64
tt0066740;92
tt0066742;249
tt0066743;105
tt0066745;105
tt0066746;226
tt0066750;98
tt0066754;72
tt0066757;226
tt0066758;94
tt0066763;94
tt0066764;105
tt0066765;64
tt0066766;94
tt0066767;64
tt0066769;64
tt0066771;64
tt0066773;78
tt0066774;230
tt0066774;208
tt0066775;230
tt0066779;80
tt0066779;226
tt0066779;64
tt0066779;78
tt0066781;106
tt0066783;226
tt0066789;72
tt0066790;143
tt0066798;72
tt0066798;105
tt0066798;226
tt0066798;64
tt0066801;249
tt0066802;64
tt0066806;64
tt0066806;106
tt0066807;55
tt0066808;64
tt0066808;226
tt0066808;266
tt0066808;105
tt0066811;64
tt0066814;64
tt0066815;64
tt0066816;64
tt0066817;64
tt0066817;78
tt0066819;64
tt0066819;72
tt0066824;105
tt0066826;64
tt0066826;230
tt0066826;72
tt0066827;105
tt0066829;105
tt0066830;64
tt0066831;64
tt0066831;226
tt0066832;64
tt0066834;64
tt0066835;105
tt0066841;72
tt0066842;64
tt0066844;105
tt0066844;64
tt0066845;64
tt0066846;64
tt0066847;64
tt0066848;64
tt0066849;64
tt0066850;58
tt0066850;78
tt0066852;78
tt0066854;72
tt0066856;64
tt0066857;72
tt0066858;64
tt0066858;72
tt0066862;209
tt0066863;64
tt0066866;209
tt0066867;105
tt0066870;64
tt0066870;226
tt0066871;64
tt0066872;64
tt0066875;64
tt0066879;64
tt0066880;31
tt0066883;72
tt0066886;64
tt0066886;226
tt0066888;94
tt0066889;226
tt0066892;64
tt0066893;64
tt0066894;64
tt0066895;64
tt0066900;64
tt0066900;226
tt0066905;64
tt0066906;72
tt0066907;64
tt0066907;226
tt0066914;72
tt0066915;64
tt0066919;105
tt0066920;64
tt0066921;64
tt0066923;105
tt0066924;105
tt0066927;64
tt0066927;72
tt0066928;105
tt0066936;248
tt0066936;72
tt0066936;185
tt0066939;226
tt0066940;64
tt0066940;105
tt0066941;106
tt0066943;64
tt0066945;105
tt0066947;226
tt0066950;105
tt0066950;64
tt0066952;64
tt0066955;64
tt0066958;64
tt0066960;64
tt0066961;64
tt0066961;78
tt0066963;64
tt0066968;181
tt0066969;198
tt0066970;64
tt0066970;72
tt0066980;105
tt0066981;64
tt0066982;64
tt0066984;64
tt0066986;64
tt0066988;105
tt0066989;72
tt0066989;64
tt0066990;64
tt0066990;226
tt0066990;230
tt0066993;64
tt0066993;131
tt0066995;64
tt0066995;78
tt0066996;64
tt0066999;64
tt0067002;64
tt0067002;72
tt0067002;105
tt0067002;106
tt0067003;64
tt0067004;64
tt0067009;143
tt0067010;226
tt0067011;105
tt0067012;78
tt0067013;198
tt0067014;72
tt0067016;226
tt0067017;64
tt0067022;105
tt0067023;64
tt0067025;143
tt0067026;143
tt0067027;64
tt0067029;64
tt0067030;64
tt0067035;105
tt0067037;143
tt0067038;64
tt0067040;72
tt0067047;230
tt0067047;78
tt0067048;59
tt0067048;263
tt0067048;72
tt0067052;64
tt0067055;64
tt0067056;105
tt0067057;105
tt0067061;64
tt0067062;78
tt0067065;64
tt0067068;80
tt0067068;64
tt0067069;64
tt0067076;230
tt0067084;105
tt0067087;72
tt0067093;64
tt0067093;92
tt0067093;198
tt0067094;64
tt0067095;226
tt0067099;185
tt0067100;64
tt0067103;72
tt0067103;64
tt0067104;64
tt0067104;131
tt0067105;78
tt0067108;72
tt0067108;78
tt0067109;64
tt0067111;55
tt0067112;64
tt0067116;64
tt0067116;72
tt0067118;64
tt0067119;64
tt0067121;72
tt0067123;106
tt0067124;64
tt0067128;64
tt0067133;64
tt0067134;105
tt0067135;64
tt0067140;64
tt0067140;105
tt0067140;226
tt0067141;64
tt0067142;105
tt0067144;64
tt0067145;64
tt0067146;64
tt0067148;106
tt0067155;78
tt0067162;64
tt0067164;94
tt0067168;64
tt0067169;64
tt0067175;64
tt0067176;64
tt0067178;105
tt0067180;64
tt0067183;94
tt0067185;64
tt0067191;226
tt0067192;64
tt0067204;64
tt0067206;64
tt0067211;64
tt0067212;105
tt0067214;64
tt0067216;64
tt0067217;64
tt0067219;64
tt0067224;64
tt0067227;78
tt0067227;12
tt0067229;64
tt0067231;72
tt0067236;64
tt0067236;105
tt0067237;72
tt0067242;105
tt0067242;64
tt0067243;64
tt0067245;64
tt0067248;64
tt0067249;106
tt0067252;31
tt0067256;105
tt0067258;64
tt0067260;226
tt0067260;105
tt0067266;64
tt0067266;105
tt0067266;92
tt0067274;72
tt0067274;64
tt0067276;64
tt0067276;230
tt0067276;105
tt0067277;64
tt0067280;64
tt0067282;78
tt0067283;72
tt0067285;70
tt0067292;78
tt0067296;106
tt0067297;64
tt0067299;198
tt0067302;64
tt0067303;105
tt0067303;226
tt0067305;78
tt0067306;64
tt0067309;64
tt0067313;198
tt0067314;64
tt0067315;198
tt0067315;105
tt0067315;64
tt0067318;78
tt0067321;64
tt0067321;105
tt0067322;143
tt0067323;72
tt0067327;64
tt0067327;226
tt0067327;190
tt0067328;64
tt0067329;64
tt0067329;185
tt0067329;226
tt0067333;64
tt0067334;64
tt0067334;72
tt0067334;105
tt0067334;78
tt0067341;64
tt0067345;64
tt0067350;64
tt0067352;226
tt0067354;105
tt0067355;105
tt0067355;64
tt0067355;226
tt0067357;64
tt0067359;64
tt0067361;105
tt0067361;64
tt0067367;64
tt0067372;64
tt0067375;64
tt0067377;64
tt0067381;64
tt0067382;64
tt0067384;105
tt0067385;72
tt0067386;58
tt0067388;64
tt0067390;64
tt0067395;105
tt0067396;226
tt0067397;72
tt0067398;64
tt0067400;72
tt0067402;64
tt0067405;221
tt0067411;64
tt0067411;41
tt0067418;64
tt0067419;64
tt0067419;72
tt0067421;94
tt0067422;105
tt0067425;226
tt0067429;64
tt0067429;105
tt0067432;55
tt0067433;64
tt0067434;105
tt0067436;58
tt0067437;105
tt0067439;72
tt0067439;64
tt0067443;78
tt0067443;58
tt0067445;64
tt0067445;105
tt0067445;183
tt0067445;72
tt0067445;198
tt0067445;78
tt0067446;226
tt0067446;105
tt0067451;64
tt0067453;78
tt0067454;64
tt0067457;64
tt0067458;64
tt0067458;78
tt0067463;72
tt0067464;54
tt0067467;98
tt0067467;64
tt0067467;131
tt0067469;72
tt0067480;226
tt0067481;105
tt0067482;64
tt0067483;64
tt0067483;72
tt0067483;78
tt0067483;198
tt0067484;183
tt0067484;105
tt0067484;64
tt0067486;64
tt0067487;105
tt0067488;64
tt0067489;64
tt0067489;105
tt0067491;64
tt0067500;226
tt0067503;106
tt0067505;105
tt0067508;230
tt0067508;64
tt0067511;105
tt0067513;105
tt0067513;226
tt0067515;64
tt0067517;198
tt0067520;105
tt0067520;226
tt0067523;106
tt0067525;64
tt0067528;64
tt0067530;64
tt0067531;64
tt0067535;64
tt0067541;64
tt0067544;105
tt0067544;72
tt0067546;256
tt0067549;64
tt0067555;94
tt0067559;64
tt0067565;105
tt0067568;64
tt0067570;64
tt0067572;54
tt0067580;168
tt0067585;209
tt0067588;64
tt0067589;64
tt0067589;105
tt0067591;64
tt0067592;72
tt0067594;64
tt0067595;64
tt0067601;64
tt0067602;105
tt0067604;72
tt0067606;64
tt0067616;54
tt0067618;64
tt0067620;64
tt0067622;64
tt0067625;198
tt0067625;78
tt0067630;64
tt0067631;105
tt0067632;72
tt0067633;64
tt0067634;64
tt0067637;72
tt0067637;64
tt0067638;105
tt0067639;105
tt0067643;105
tt0067645;64
tt0067647;105
tt0067647;64
tt0067649;181
tt0067652;72
tt0067656;105
tt0067656;64
tt0067658;64
tt0067659;64
tt0067667;72
tt0067667;78
tt0067668;94
tt0067669;64
tt0067671;64
tt0067672;105
tt0067676;105
tt0067681;72
tt0067681;64
tt0067682;78
tt0067685;105
tt0067686;64
tt0067690;64
tt0067690;58
tt0067690;72
tt0067690;78
tt0067696;105
tt0067698;105
tt0067698;64
tt0067699;64
tt0067701;72
tt0067704;181
tt0067705;64
tt0067707;226
tt0067708;226
tt0067710;72
tt0067711;64
tt0067713;64
tt0067714;64
tt0067716;64
tt0067717;78
tt0067719;105
tt0067725;64
tt0067725;230
tt0067725;72
tt0067727;64
tt0067729;31
tt0067732;226
tt0067736;64
tt0067738;64
tt0067739;78
tt0067741;64
tt0067742;94
tt0067749;64
tt0067750;64
tt0067753;78
tt0067755;106
tt0067755;64
tt0067756;64
tt0067757;64
tt0067763;64
tt0067769;105
tt0067770;64
tt0067770;226
tt0067770;106
tt0067771;64
tt0067771;105
tt0067771;226
tt0067773;64
tt0067774;64
tt0067778;72
tt0067778;105
tt0067787;64
tt0067789;198
tt0067791;64
tt0067792;64
tt0067793;64
tt0067794;64
tt0067794;78
tt0067795;64
tt0067799;64
tt0067799;105
tt0067800;64
tt0067801;64
tt0067804;64
tt0067805;64
tt0067805;105
tt0067805;92
tt0067805;72
tt0067809;64
tt0067810;64
tt0067814;98
tt0067814;78
tt0067815;98
tt0067817;64
tt0067820;64
tt0067822;64
tt0067823;55
tt0067824;143
tt0067824;41
tt0067825;78
tt0067836;226
tt0067839;64
tt0067840;94
tt0067843;64
tt0067846;78
tt0067848;64
tt0067850;64
tt0067853;80
tt0067853;78
tt0067853;105
tt0067861;78
tt0067862;64
tt0067866;226
tt0067867;64
tt0067867;78
tt0067868;78
tt0067869;181
tt0067870;64
tt0067871;64
tt0067876;105
tt0067881;64
tt0067884;78
tt0067885;183
tt0067893;64
tt0067894;198
tt0067894;72
tt0067895;209
tt0067896;105
tt0067896;72
tt0067896;131
tt0067897;249
tt0067900;72
tt0067901;72
tt0067903;72
tt0067907;64
tt0067909;78
tt0067912;105
tt0067912;226
tt0067913;64
tt0067914;105
tt0067916;64
tt0067917;64
tt0067919;230
tt0067919;64
tt0067920;209
tt0067921;64
tt0067921;226
tt0067924;64
tt0067927;64
tt0067929;64
tt0067931;105
tt0067932;105
tt0067934;64
tt0067935;226
tt0067941;105
tt0067943;72
tt0067948;72
tt0067949;72
tt0067949;78
tt0067950;72
tt0067952;64
tt0067956;105
tt0067956;72
tt0067956;78
tt0067958;209
tt0067958;64
tt0067958;198
tt0067958;78
tt0067959;64
tt0067959;2
tt0067959;54
tt0067959;72
tt0067961;64
tt0067962;105
tt0067962;78
tt0067962;64
tt0067962;72
tt0067962;226
tt0067963;58
tt0067970;78
tt0067971;78
tt0067972;64
tt0067975;64
tt0067976;64
tt0067979;64
tt0067979;78
tt0067980;64
tt0067981;64
tt0067983;64
tt0067985;64
tt0067988;64
tt0067989;64
tt0067991;64
tt0067992;64
tt0067992;72
tt0067992;78
tt0067992;105
tt0067995;64
tt0067997;143
tt0067999;78
tt0068000;143
tt0068000;41
tt0068003;143
tt0068004;143
tt0068005;64
tt0068007;64
tt0068011;64
tt0068014;64
tt0068015;143
tt0068021;183
tt0068022;64
tt0068022;226
tt0068024;105
tt0068025;230
tt0068026;72
tt0068152;64
tt0068152;78
tt0068154;105
tt0068154;64
tt0068154;131
tt0068156;64
tt0068161;198
tt0068161;78
tt0068162;105
tt0068164;64
tt0068168;64
tt0068168;105
tt0068171;64
tt0068172;64
tt0068173;64
tt0068176;72
tt0068176;64
tt0068181;249
tt0068182;78
tt0068182;190
tt0068182;226
tt0068183;105
tt0068183;64
tt0068183;226
tt0068186;105
tt0068187;64
tt0068188;64
tt0068189;105
tt0068189;226
tt0068190;64
tt0068193;105
tt0068199;105
tt0068200;64
tt0068203;105
tt0068204;64
tt0068205;72
tt0068206;105
tt0068207;226
tt0068211;64
tt0068213;92
tt0068225;12
tt0068226;64
tt0068226;226
tt0068227;64
tt0068230;64
tt0068231;64
tt0068232;226
tt0068233;72
tt0068235;64
tt0068236;72
tt0068240;64
tt0068240;105
tt0068245;64
tt0068246;105
tt0068246;226
tt0068252;181
tt0068257;94
tt0068261;105
tt0068264;64
tt0068266;64
tt0068267;78
tt0068268;78
tt0068271;64
tt0068272;105
tt0068273;64
tt0068276;64
tt0068277;181
tt0068278;78
tt0068280;64
tt0068281;64
tt0068282;64
tt0068284;64
tt0068285;64
tt0068286;64
tt0068288;64
tt0068289;64
tt0068290;64
tt0068291;64
tt0068292;105
tt0068294;64
tt0068295;78
tt0068296;78
tt0068297;78
tt0068298;78
tt0068305;94
tt0068306;64
tt0068307;64
tt0068309;64
tt0068310;143
tt0068311;64
tt0068313;64
tt0068317;64
tt0068321;183
tt0068323;64
tt0068324;64
tt0068326;64
tt0068327;64
tt0068327;78
tt0068327;92
tt0068327;72
tt0068331;105
tt0068332;64
tt0068333;185
tt0068334;64
tt0068337;64
tt0068339;64
tt0068341;64
tt0068341;105
tt0068343;226
tt0068346;105
tt0068346;64
tt0068347;72
tt0068348;226
tt0068352;226
tt0068352;64
tt0068356;64
tt0068358;64
tt0068360;72
tt0068360;226
tt0068360;78
tt0068361;72
tt0068361;226
tt0068364;64
tt0068367;72
tt0068367;105
tt0068369;64
tt0068370;64
tt0068371;106
tt0068372;143
tt0068379;64
tt0068380;64
tt0068380;78
tt0068380;72
tt0068383;195
tt0068384;64
tt0068388;105
tt0068388;226
tt0068394;105
tt0068394;226
